274|epa 9045 corr solid|Electrometric measurement, used for corrosivity test|EPA 9045|Y|09/09/2010|12/31/2099
275|epa9040corro aqueous|Electrometric measurement, used for corrosivity test|EPA 9040|Y|09/09/2010|12/31/2099
276|sm 4500 f b,d|Specific ion electrode, requires distillation|SM 4500-F B,D 18th|Y|09/09/2010|12/31/2099
277|nf monograph 25 vol|\N|NF Monograph 25|Y|09/10/2010|12/31/2099
278|rad sop 7.0 v3|Sample check-in for liquid matrices|\N|Y|09/15/2010|09/15/2099
279|colilert lt2|E.coli MPN by Quanti-Tray Method|SM 9223B 21st MPN|Y|09/01/2010|12/31/2099
280|soil colilert mpn|E.coli MPN by Quanti-Tray method|SM 9223B 21st MPN|Y|09/01/2010|12/31/2099
281|aeromonas|Aeromonas analysis by membrane filtration|EPA 1605|Y|09/01/2010|12/31/2099
282|epa 1664|oil and grease|EPA 1664|Y|09/18/2010|12/31/2099
283|enterolert mpn|Enterococci by Enterolert method|by Enterolert MPN|Y|09/01/2010|12/31/2099
284|ct screen|CT Screen|CDC CT Screen|Y|09/20/2010|12/31/2099
285|sm 5910|ultraviolet absorption|SM 5910|Y|09/20/2010|12/31/2099
286|osha id-142|silica in air|OSHA ID-142|Y|09/20/2010|12/31/2099
287|osha id-128|oil mist - gravimetric|OSHA ID-128|Y|09/20/2010|12/31/2099
288|niosh 5026 modified|oil mist|NIOSH 5026 Modified|Y|09/20/2010|12/31/2099
289|epa 624 aac|GCMS volatiles in water for acrolein, acrylonitrile, ceve|EPA 624 AAC|Y|09/20/2010|12/31/2099
290|epa 508a|pcbs in water by GCEC|EPA 508A|Y|09/20/2010|12/31/2099
291|shl procedure|pesticides formulations and niosh/osha air procedures|Various Methods|Y|09/21/2010|12/31/2099
292|hplc/uv|pesticides and other ingredients by HPLC/UV|Liquid Chromatography with Ultraviolet Detection|Y|09/21/2010|12/31/2099
293|epa to-11a|\N|EPA TO-11A|Y|09/21/2010|12/31/2099
294|epa 6020 sludge|ICPMS metals|EPA 6020|N|09/21/2010|12/31/2099
295|epa 6020 tclp|ICPMS metals|EPA 1311/6020|Y|09/21/2010|12/31/2099
296|epa 6020 splp|ICPMS metals|EPA 6020|Y|09/21/2010|12/31/2099
297|uhl lead in air (pb)|Lead in air quality samples by HGAA|UHL Lead in Air|Y|09/30/2010|12/31/2099
298|epa 6010 b tclp|ICP metals|EPA 6010B|Y|09/21/2010|12/31/2099
299|epa 6010 b splp|ICP metals|EPA 6010B|Y|09/21/2010|12/31/2099
300|cdc urine|ICPMS metals in urine|CDC|Y|09/30/2010|12/31/2099
301|epa200.7ndca,mg,na,k|ICP analysis for calcium, magnesium, sodium, potassium|EPA 200.7|Y|12/02/2010|12/31/2099
302|epa 6010 b aqueous|ICP analysis for aqueous samples|EPA 6010B|Y|12/02/2010|12/31/2099
303|epa 200.8 lab cert|ICPMS metals|EPA 200.8|Y|09/21/2010|12/31/2099
304|epa 200.8 nondrink|ICPMS metals|EPA 200.8|Y|09/21/2010|12/31/2099
305|epa200.8 uranium rad|ICPMS metals|EPA 200.8|Y|09/21/2010|12/31/2099
306|cdc|ICPMS Metals in biological samples|CDC|Y|09/21/2010|12/31/2099
307|epa 6010 b boron|ICP metals|EPA 6010B|Y|09/21/2010|12/31/2099
308|epa 200.7 boron dw|ICP metals|EPA 200.7|Y|09/21/2010|12/31/2099
309|epa 200.7 drink|ICP metals|EPA 200.7|Y|09/21/2010|12/31/2099
310|epa 200.7 nondrink|ICP metals|EPA 200.7|Y|09/21/2010|12/31/2099
311|sm 3111 b nondrink|Flame AA metals|SM 3111 B 18th|Y|09/21/2010|12/31/2099
312|sm 3111 b ws|Flame AA metals|SM 3111 B 18th|Y|09/21/2010|12/31/2099
313|sm 3111 b wp|Flame AA metals|SM 3111 B 18th|Y|09/21/2010|12/31/2099
314|ftir|Analysis of Unknowns by FTIR|Analysis of Unknowns by FTIR|Y|09/22/2010|12/31/2099
315|epa/600/r93/116|Bulk Asbestos|Bulk Asbestos by EPA/600/R93/116|Y|09/22/2010|12/31/2099
316|epa 600 r93 116 old|\N|\N|N|09/22/2010|12/31/2099
317|epa 600 r93 116|bulk asbestos|EPA 600/R93/116|Y|09/22/2010|12/31/2099
318|uhl h 021 isoxafluto|LC/MS/MS Determination - SOP UHL-H-021 isoxaflutole analytes|SOP UHL-H-021 LC/MS/MS|Y|09/01/2010|01/01/2099
319|uhl h 021 imidazo|LC/MS/MS Determination - SOP UHL-H-021 imidazolinones|SOP UHL-H-021 LC/MS/MS|N|09/01/2010|01/01/2099
320|uhl h 018|SOP UHL-H-018 LC/MS/MS|SOP UHL-H-018 LC/MS/MS|Y|09/01/2010|01/01/2099
363|sm4500si e low level|Colorimetric|SM 4500-SI E 18th|Y|07/29/2010|12/31/2099
322|mpa|Microscopic Particulate Analysis|EPA Concensus Method|Y|09/01/2010|12/31/2099
323|uhl as spec|Arsenic speciation|UHL AS SPEC|Y|10/01/2010|12/31/2099
324|epa 1010|Flash point of liquid waste|EPA 1010|Y|10/01/2010|12/31/2099
325|epa 1030-uhl|Ignitability of solid wastes|EPA 1030-UHL|Y|10/01/2010|12/31/2099
326|epa 180.1 field|EPA 180.1 for field tests|EPA 180.1|Y|10/06/2010|12/31/2099
327|niosh 7400|asbestos fibers in air by PCM|NIOSH 7400|Y|10/08/2010|12/31/2099
328|microscopy|Unknown identification by microscopy|Microscopy|Y|10/08/2010|12/31/2099
329|sm 10600|Fish Analysis by Standar Methods 10600|SM 10600|Y|11/13/2009|12/31/2099
330|epa 300.0 drink|Ion Chromatography|EPA 300.0|N|12/02/2011|12/06/2011
331|epa 330.1|Total Residual Chlorine by EPA 330.1|EPA 330.1|Y|07/01/2010|12/31/2099
332|epa 330.5|Total Residual Chlorine by EPA 330.5|EPA 330.5|Y|07/01/2010|12/31/2099
333|sm 8010 f|Lab Analysis of Unionized Ammonia by Standar Method 8010 F|SM 8010 F|Y|11/13/2009|12/31/2099
334|buchanan somers 1969|Total depth|Buchanan and Somers 1969|Y|10/14/2010|12/31/2099
335|birge 1904|Thermocline depth|Birge 1904|Y|10/14/2010|12/31/2099
336|epa 300.1 drink|Ion Chromatography|EPA 300.1|N|10/20/2010|12/06/2011
337|epa 200.8 sdwa pb&cu|ICPMS metals|EPA 200.8|Y|10/20/2010|12/31/2099
338|sm 4500 f c|Specific ion electrode|SM 4500-F C 18th|Y|10/20/2010|12/31/2099
339|epa 353.2 as n water|Automated method for NO2|EPA 353.2|N|10/29/2010|12/14/2011
340|aeration oxidation|\N|\N|Y|11/01/2010|11/01/2019
364|epa 160.4 fixed|\N|EPA 160.4|Y|07/06/2011|12/31/2099
387|waste oil analysis|rock island arsenal method waste oil analysis|Waste Oil Analysis|Y|09/21/2011|12/31/2099
410|epa 377.1|Titration|EPA 377.1|Y|10/07/2011|12/31/2099
365|epa 200.7|ICP Metals|EPA 200.7|Y|07/21/2011|12/31/2099
366|epa 6010b boron splp|ICP metals|EPA 6010B|Y|07/26/2011|12/31/2099
346|sm 4500 no3 d|Specific ion electrode|SM 4500-NO3 D 18th|Y|11/19/2010|12/31/2099
367|agglut|Agglutination|Agglutination|Y|08/03/2011|12/31/2099
348|epa 200.7 dissolved|ICP metals|EPA 200.7|Y|12/09/2010|12/31/2099
349|epa 200.8 dissolved|ICPMS metals|EPA 200.8|Y|12/09/2010|12/31/2099
350|epa 6020 aqueous|ICPMS metals|EPA 6020|Y|12/10/2010|12/31/2099
351|epa 200.7 tin nondw|ICP metals|EPA 200.7|Y|12/21/2010|12/31/2099
352|epa 6010 b tin|ICP metals|EPA 6010B|Y|12/21/2010|12/31/2099
353|photometry|Photometry|Photometry|Y|01/01/2011|06/30/2011
354|niosh 7600|Colorimetric|NIOSH 7600|Y|01/19/2011|12/31/2099
355|epa 550|Polycyclic Aromatic Hydrocarbons low detection limits|EPA 550|Y|01/31/2011|12/31/2099
356|epa 551.1 edb, dbcp|Ethylene dibromide and Dibromochloropropane low level|EPA 551.1|Y|01/31/2011|12/31/2099
368|eia|Enzyme Immunosorbent Assay|Enzyme Immunosorbent Assay|Y|08/02/2011|12/31/2099
369|pfge|Pulsed Field Gel Electrophoresis|Pulsed Field Gel Electrophoresis|Y|08/02/2011|12/31/2099
370|bculture|Bacterial Culture|Bacterial Culture|Y|08/02/2011|12/31/2099
371|epa200.7lithium diss|ICP metal|EPA 200.7|Y|08/04/2011|12/31/2099
372|epa 200.7 lithium dw|ICP metal|EPA 200.7|Y|08/04/2011|12/31/2099
373|epa200.7lithium nond|ICP metal|EPA 200.7|Y|08/04/2011|12/31/2099
374|epa 6010 b lithium|ICP metal|EPA 6010B|Y|08/04/2011|12/31/2099
375|epa 6010b tin aqueou|ICP metal|EPA 6010B|Y|08/04/2011|12/31/2099
376|epa 200.7 tin drink|ICP metal|EPA 200.7|Y|08/04/2011|12/31/2099
377|epa 200.7 tin diss|ICP metal|EPA 200.7|Y|08/04/2011|12/31/2099
378|epa 200.8 uranium dw|ICPMS metals|EPA 200.8|Y|08/04/2011|12/31/2099
379|epa200.7silicon diss|ICP metal|EPA 200.7|Y|08/04/2011|12/31/2099
380|epa 200.7 silicon dw|ICP metal|EPA 200.7|Y|08/04/2011|12/31/2099
381|epa 200.7silicon ndw|ICP metal|EPA 200.7|Y|08/04/2011|12/31/2099
382|epa 6010 b silicon|ICP metal|EPA 6010B|Y|08/04/2011|12/31/2099
383|epa 7470a hg splp|Cold vapor|EPA 7470A|Y|08/04/2011|12/31/2099
384|epa 200.8|ICPMS metals|EPA 200.8|Y|08/09/2011|12/31/2099
385|uhl lead in air mnms|Manganese in air quality samples|UHL Lead in Air|Y|08/11/2011|12/31/2099
388|geomean|Geometric mean for 7 samples|Geometric mean for 7 samples|Y|01/01/2011|12/31/2099
389|pseudalert mpn|Pseudomonas aeruginosa MPN by Pseudalert|Pseudalert MPN|Y|01/01/2011|12/31/2099
390|green pour plate|Heterotropic Plate Count|SM 9215B|Y|01/01/2011|12/31/2099
391|r2a pour plate|Pour plate method using R2A media|SM 9215Bn using R2A|Y|01/01/2011|12/31/2099
392|red pour plate|Heterotrophic Plate Count|SM 9215B|Y|01/01/2011|12/31/2099
393|yeast mold|Yeast & Mold spread plate method|MCM Chapter 116|Y|01/01/2011|12/31/2099
394|bart|Bart test method for sulfate reducing bacteria|Bart Test|N|01/01/2011|12/31/2099
395|bax|BAX PCR Analysis|PCR Analysis using BAX|Y|01/01/2011|12/31/2099
396|pseudalert pa|Pseudomonas aeruginosa P/A by Pseudalert|Pseudalert P/A|Y|01/01/2011|12/31/2099
397|epa 100.2|asbestos in water|EPA 100.2|Y|09/27/2011|12/31/2099
398|epa 300.0|Ion Chromatography|EPA 300.0|Y|09/27/2011|12/31/2099
399|microscopic id|Microscopic Identification|Microscopy|N|09/28/2011|12/31/2099
400|niosh 0500|total dust/particulate in air|NIOSH 0500|Y|10/01/2011|12/31/2099
401|niosh 0600|respirable dust/particulate in air|NIOSH 0600|Y|10/01/2011|12/31/2099
402|sm 5550 b|Tannin in water|SM 5550 B 19th|Y|10/01/2011|12/31/2099
403|epa 200.8uranium ndw|ICPMS metals|EPA 200.8|Y|10/04/2011|12/31/2099
404|sm 5210b 5 seeded|Dissolved oxygen depletion|SM 5210 B 18th|Y|10/04/2011|12/31/2099
405|sm 5210b 5 filtered|Dissolved oxygen depletion|SM 5210 B 18th|Y|10/05/2011|12/31/2099
406|sm 5210b 5 filt&inh|Dissolved oxygen depletion|SM 5210 B 18th|Y|10/05/2011|12/31/2099
407|sm 5210b 5 c|Dissolved oxygen depletion|SM 5210 B 18th|Y|10/05/2011|12/31/2099
408|sm 5210b 20 c|Dissolved oxygen depletion|SM 5210 B 18th|Y|10/05/2011|12/31/2099
409|epa 3050b envpb wipe|Wipe digestion for ENVPB|EPA 3050B|Y|10/05/2011|12/31/2099
411|uhl lead in air pbms|Lead in air quality samples by ICPMS|UHL Lead in Air|Y|10/07/2011|12/31/2099
412|uhl lead in air natt|NATTS Metals in air quality samples|UHL Lead in Air|Y|10/07/2011|12/31/2099
413|epa 539 ucmr3|Hormones/Steroids in water by LCMSMS|EPA 539|Y|10/10/2011|12/31/2099
414|epa 537|LC/MS/MS for PFOS PFOA et al.|EPA 537|Y|01/01/2011|01/01/2099
415|uhl h 031 dupt carb|Dupont method for carbamate insecticides|SOP UHL-H-031 LC/MS/MS|Y|01/01/2011|01/01/2099
416|uhl h 030 dupt inscd|Dupont insecticides by LC/MS/MS|SOP UHL-H-030 LC/MS/MS|Y|01/01/2011|01/01/2099
417|uhl h 029|Fungicides by LC/MS/MS|SOP UHL-H-029 LC/MS/MS|Y|10/12/2011|12/31/2099
418|uhl h 024|Clethodim by LC/MS/MS|SOP UHL-H-024 LC/MS/MS|Y|10/12/2011|12/31/2099
419|uhl h 032|Quaternary amines|SOP UHL-H-032 LC/MS/MS|Y|10/12/2011|12/31/2099
420|immunoassay|Immunoassay|Immunoassay|Y|01/01/2011|01/01/2099
421|epa 8321|acid herbicides in solids|EPA 8321|Y|10/14/2011|12/31/2099
422|uhl lead in air (mn)|Manganese in air quality samples by HGAA|UHL Lead in Air|Y|10/19/2011|12/31/2099
423|jafs mda|prep for Glyphosate in solids|Extraction for Glyphosate|Y|01/01/2011|01/01/2099
424|uhl h 018 dupont|prep of FIFRA samples by Dupont method|SOP UHL-H-018 Dupont|Y|01/01/2011|01/01/2099
425|uhl h 018 imids|prep of FIFRA samples by Imidazolinones method|SOP UHL-H-018 Imidazolinone|Y|01/01/2011|01/01/2099
426|uhl h 018 su|prep of FIFRA samples by Sulfonyl method|SOP UHL-H-018 Sulfonylurea|Y|01/01/2011|01/01/2099
427|uhl h 018 mod su|prep for FIFRA samples by modified SU method|SOP UHL-H-018 Modified SU|Y|01/01/2011|01/01/2099
428|uhl h 018 flu|prep of FIFRA samples by Flumioxazin method|SOP UHL-H-018 Flumixazin|Y|01/01/2011|01/01/2099
429|uhl h 018 exp|prep of FIFRA samples by Experimental methods|SOP UHL-H-018 Custom|Y|01/01/2011|01/01/2099
430|sm 5210b seeded&inh|Dissolved oxygen depletion|SM 5210 B|Y|10/26/2011|12/31/2099
431|epa 160.3 ts-norpt|Gravimetric|EPA 160.3|Y|10/26/2011|12/31/2099
432|epa 8260 ethanol|Ethanol by GCMS in water and solid samples|EPA 8260|Y|11/01/2011|12/31/2099
433|epa 1625 dph|1,2-Diphenylhydrazine by GCMS in water samples|EPA 1625|Y|11/01/2011|12/31/2099
434|epa 8260 landfill|GCMS volatiles in water for landfill monitoring|EPA 8260|Y|11/02/2011|12/31/2099
435|epa 8260 tclp|GCMS volatiles for toxicity characteristic leaching|EPA 1311/8260|Y|11/03/2011|12/31/2099
436|epa 8270 bna tclp|GCMS semivolatiles for toxicity characteristic leaching|EPA 1311/8270|Y|11/03/2011|12/31/2099
437|epa 8081 chi tclp|chlorinated hydrocarbs for toxicity characteristic leaching|EPA 1311/8081|Y|11/08/2011|12/31/2099
438|epa 8321 ahb tclp|acid herbicides for toxicity characteristic leaching|EPA 1311/8321|Y|11/08/2011|12/31/2099
441|sm 4500 n org c|Total Kjeldahl Nitrogen Analysis|sm 4500 n org c|Y|12/01/2011|12/31/2099
442|sm 4500 no3 e|Manual Cadmium Reduction|sm 4500  no3 e|Y|12/01/2011|12/31/2099
443|culture|Culture identification|Culture|Y|12/05/2011|12/31/2099
444|ifa confirmation|Immunofluorescence Antibody confirmation|IFA Confirmation|Y|12/01/2011|12/31/2099
445|sm 4500 p b.5|\N|SM 4500 P B.5 18th|Y|12/14/2011|12/31/2099
446|somatic coliphage|Somatic Coliphage - 2 Step Enrichment|EPA 1601|Y|12/23/2011|12/31/2099
447|soil mf fecal|Soil Fecal Coliform by Membrane Filter SM 9222D|SM9222D|Y|12/23/2011|12/31/2011
448|sludge mf fecal|Sludge Fecal Coliform by Membrante filter SM 9222D|SM 9222D|Y|12/23/2011|12/31/2099
449|sludge mtf mpn e.col|Sludge E.coli by Multiple Tube Fermentation, SM 9221F|SM 9221F|Y|12/23/2011|12/31/2099
450|us dollars|US Dollars|US Dollars|Y|01/13/2012|12/31/2099
451|uhl h 018 direct inj|LCMSMS analysis by direct injection|SOP UHL-H-018 LC/MS/MS|Y|01/01/2012|01/01/2099
452|niosh 1501 modified|industrial hygiene air samples|NIOSH 1501 Modified|Y|02/03/2012|12/31/2099
453|epa 524.3 ucmr3|GCMS volatiles in water|EPA 524.3|Y|02/03/2012|12/31/2099
454|epa 522 ucmr3 dioxan|Dioxane in water by GCMS|EPA 522|Y|02/03/2012|12/31/2099
455|epa 7190 paint|Flame AA ENVPB paint sample|EPA 7190|Y|01/01/2012|01/01/2099
456|sm 3111 b|Flame AA analysis|SM 3111 B 18th|Y|01/01/2012|02/28/2099
457|epa 9095b|Paint Filter Liquids Test|EPA 9095B|Y|02/01/2012|02/01/2099
458|epa 7760 silver|Silver by Flame AA in solid samples|EPA 7760|Y|02/01/2012|02/01/2099
459|epa 7190 chromium|Chromium by Flame AA|EPA 7190|Y|02/01/2012|02/01/2099
460|food aerobic plate c|Aerobic Plate Count for food and other samples|FDA BAM Chapter 3|Y|03/02/2012|01/01/2099
461|food staphylococcus|Staphylococcus aureus for food and other samples|FDA BAM Chapter 12|Y|03/02/2012|01/01/2099
462|food coliform mpn|Total Coliform and E.coli MPN for Food and other samples|FDA BAM Chapter 4|Y|03/02/2012|01/01/2099
463|food enterobacteriac|Enterobacteriaceae MPN|EN-ISO 21528-1:2004|Y|03/02/2012|01/01/2099
464|osha id-214|OSHA Industrial Hygiene Method for Ozone|OSHA ID-214|Y|01/01/2012|01/01/2099
465|osha 42 modified|diisocyantes in air (HDI, 2,4-TDI, 2,6-TDI)|OSHA 42 modified|Y|04/13/2012|12/31/2099
466|osha 58 modified|Industrial Hygiene LC analysis for PAHs|OSHA 58 modified|Y|04/16/2012|12/31/2099
467|epa 200.8 silver dw|Silver in Drinking Water|EPA Method 200.8|Y|01/01/2012|04/24/2099
468|epa 3580 swab, other|waste dilution or shake prep for pesticides|EPA 3580|Y|04/17/2012|12/31/2099
469|cao et al. 2009|Lakeside Op. Brighteners Reference|Cao et al. 2009|Y|03/01/2012|04/17/2099
470|osha 07 modified|industrial hygiene air samples|OSHA 07 Modified|Y|04/30/2012|12/31/2099
471|osha 53 modified|industrial hygiene air samples|OSHA 53 Modified|Y|04/30/2012|12/31/2099
472|osha 79 modified|industrial hygiene air samples|OSHA 79 Modified|Y|04/30/2012|12/31/2099
473|osha 83 modified|industrial hygiene air samples|OSHA 83 Modified|Y|04/30/2012|12/31/2099
474|osha 101 modified|industrial hygiene air samples|OSHA 101 Modified|Y|04/30/2012|12/31/2099
475|snoeyink and jenkins|Field Total Dissolved Solids|Snoeyink and Jenkins|Y|05/03/2012|12/30/2099
476|osha 52 modified|industrial hygiene air samples|OSHA 52 Modified|Y|05/11/2012|12/31/2099
477|niosh 1550 modified|industrial hygiene air samples|NIOSH 1550 Modified|Y|05/11/2012|12/31/2099
478|sm 4500 o c|Dissolved Oxygen  (DO)|sm 4500-O C 18th|Y|05/21/2012|12/31/2099
479|niosh 1603 modified|industrial hygiene air samples|NIOSH 1603 Modified|Y|06/06/2012|12/31/2099
480|osha 72 modified|industrial hygiene air samples|OSHA 72 Modified|Y|06/06/2012|12/31/2099
481|osha pv2118 modified|industrial hygiene air samples|OSHA PV2118 Modified|Y|07/02/2012|12/31/2099
482|osha 1016 modified|industrial hygiene air samples|OSHA 1016 Modified|Y|07/02/2012|12/31/2099
483|osha 1007 modified|industrial hygiene air samples|OSHA 1007 Modified|Y|07/02/2012|12/31/2099
484|epa 119b rev 0|Automated|EPA 119-B Rev. 0|Y|07/01/2012|07/01/2099
485|epa 111b rev 0|Automated|EPA 111-B Rev. 0|Y|07/01/2012|07/01/2099
486|epa 127b rev 0|Automated|EPA 353.2|Y|07/01/2012|07/01/2099
487|uhl-h-016|SOP UHL-H-016 LC/MS/MS DETERMINATION|SOP UHL-H-016 LC/MS/MS|Y|01/01/2010|01/01/2099
488|nf monograph 30|\N|NF Monograph 30|Y|07/01/2012|07/01/2099
489|epa 200.8 silver dis|Dissolved Silver in Drinking Water|EPA Method 200.8|Y|01/01/2012|01/01/2099
490|tms|Tandem Mass Spectrometry|Tandem Mass Spectrometry|Y|08/08/2012|12/31/2099
491|ief|Isoelectric Focusing|Electrophoresis|Y|08/08/2012|12/31/2099
492|fluorometric assay|fluorometric enzymatic assay|fluorometric enzymatic assay|Y|09/21/2012|12/31/2099
493|enzymatic assay|qualitative enzymatic assay|Qualitative Enzymatic Assay|Y|09/21/2012|12/31/2099
494|niosh 1300 modified|industrial hygiene air samples|NIOSH 1300 Modified|Y|09/26/2012|12/31/2099
495|epa 539|Hormones/Steroids in Water by LC/MS/MS|EPA 539|Y|10/10/2011|12/31/2099
496|sample processing|sample matrix preparation (grinding, etc.)|Sample Processing|Y|10/15/2012|12/31/2099
497|niosh 1003 modified|industrial hygiene air samples|NIOSH 1003 Modified|Y|10/30/2012|12/31/2099
498|flow|Flow Rate|Flow Rate|Y|11/02/2012|12/31/2099
499|iowa oa-2 teh other|waste dilution or shake prep for organics|Iowa OA-2|Y|11/06/2012|12/31/2099
500|osha 1013 modified|industrial hygiene air samples|OSHA 1013 Modified|Y|11/12/2012|12/31/2099
501|osha 89 modified|industrial hygiene air samples|OSHA 89 Modified|Y|11/12/2012|12/31/2099
502|epa 200.8 ucmr3|ICPMS metals|EPA 200.8|Y|12/12/2012|12/31/2099
503|epa 537 ucmr3|Perfluorinateds by LC/MS/MS for UCMR3|EPA 537|Y|01/01/2012|01/01/2099
504|epa 300.1 ucmr3|Ion Chromatography|EPA 300.1|Y|12/12/2012|12/31/2099
505|epa 218.7 ucmr3 cr6|Ion Chromatography|EPA 218.7|Y|12/12/2012|12/31/2099
506|sm 2550 - sonde|Field Temperature by Standard Methods 2550|SM 2550 B 2000 by Sonde|Y|01/28/2013|12/31/2099
507|sm 4500 h - sonde|Field pH by Standard Methods 4500 H-B+|SM 4500 H+ B 2000 by Sonde|Y|01/28/2013|12/31/2099
508|astm d 888-09 sonde|Field Dissolved Oxygen by ASTM D 888-09 c|ASTM D 888-09 C by Sonde|Y|01/28/2013|12/31/2099
509|sm 4500 - o sonde|Field Dissolved Oxygen by SM 4500 - O|SM 4500 - O G 2001 by Sonde|Y|01/28/2013|12/31/2099
510|private epa 127b|Automated|EPA 353.2|Y|01/15/2013|01/28/2099
511|epa 127b|Automated|EPA 353.2|Y|01/15/2013|01/28/2099
512|methodtest|awef asdf sadf sd|asdf sdf sdfs df|N|02/11/2013|02/11/2023
513|fuzz|Belly button buzz|B Fuzz|N|03/01/2013|03/31/2013
514|osha 47 modified|industrial hygiene air samples|OSHA 47 Modified|Y|03/14/2013|12/31/2099
515|osha pv2060 modified|industrial hygiene air analysis|OSHA PV2060 Modified|Y|03/14/2013|01/31/2100
516|niosh 2546 modified|industrial hygiene air analysis|NIOSH 2546 Modified|Y|03/11/2013|12/31/2099
517|niosh 6004|Industrial hygiene air samples for sulfur dioxide|Sulfur dioxide in air|Y|03/19/2013|12/31/2099
518|usgs i-3840-85|Iodometric titration|USGS I-3840-85|Y|04/02/2013|12/31/2099
519|niosh 7300 tin|ICP for Tin|NIOSH 7300-UHL|Y|04/05/2013|12/31/2099
520|niosh 9102 uhl ih|ICP Metals|NIOSH 9102-UHL|Y|05/03/2013|12/31/2099
521|niosh 9102 ms ih|ICPMS metals|NIOSH 9102-MS|Y|05/03/2013|12/31/2099
522|niosh 6009|Industrial hygiene air samples for mercury|NIOSH 6009|Y|05/14/2013|12/31/2099
523|osha 16 modified|industrial hygiene air samples|OSHA 16 Modified|Y|08/09/2013|12/31/2099
524|osha 84 modified|industrial hygiene air samples|OSHA 84 Modified|Y|08/09/2013|12/31/2099
525|niosh 4000 modified|industrial hygiene air samples|NIOSH 4000 Modified|Y|08/09/2013|12/31/2099
526|epa 9040|Electrometric measurement|EPA 9040|Y|08/01/2013|12/31/2099
527|fda as spec|Arsenic speciation in food|Arsenic speciation in food|Y|09/24/2013|12/31/2099
528|epa 3540 solid chi|soxhlet prep for chlorinated hydrocarbons|EPA 3540 CHI|Y|09/26/2013|12/31/2099
529|purple pour plate|Heterotrophic Plate Count for food products|SM 9215B|Y|07/01/2013|12/31/2099
530|epa 6020 mercuryfish|ICPMS metals for mercury in fish|EPA 6020|Y|11/01/2013|12/31/2099
531|test name|test description|test report|Y|11/20/2013|12/31/2099
532|uhl blood lead|Lead in blood using graphite furnace|UHL Blood Lead|Y|12/20/2013|12/31/2099
533|niosh 2000 modified|industrial hygiene air samples|NIOSH 2000 Modified|Y|01/02/2014|12/31/2099
534|osha pv2141 modified|industrial hygiene air sample|OSHA PV2141 Modified|Y|01/02/2014|12/31/2099
535|sm 7500 u c|Isotopic Uranium Analysis by Alpha Spectrometry|Standard Methods 7500 U C|Y|01/24/2014|12/31/2999
536|osha 186sg|OSHA Method for Acetic and Formic Acids in Air|Acetic and Formic Acids in Air|Y|02/28/2014|12/31/2099
537|hybridization|DNA Hybridization|DNA Hybridization|Y|03/14/2014|12/31/2099
538|liquid culture|Liquid Culture|Liquid Culture|Y|03/28/2014|12/31/2099
539|sequencing|16s rDNA bacterial sequencing|16s rDNA Bacterial Sequencing|Y|04/02/2014|12/31/2099
540|fluorochrome|Fluorochrome|Fluorochrome|Y|04/03/2014|12/31/2099
541|hybrid|Nucleic Acid Hybridization|Nucleic Acid Hybridization|Y|04/03/2014|12/31/2099
542|osha 64 modified|Industrial Hygiene Air Analyses|OSHA 64 Modified|Y|04/03/2014|12/31/2099
543|naa|Nucleic Acid Amplification|Nucleic Acid Amplification|Y|04/10/2014|12/31/2099
544|niosh 1301 modified|Industrial Hygiene Air Analyses|NIOSH 1301 Modified|Y|04/29/2014|12/31/2099
545|subcontract|\N|Analysis Subcontracted|Y|04/29/2014|12/31/2099
546|bio stain|Biological Stain|Biological Stain|Y|05/02/2014|12/31/2099
547|biochem|Biochemical Test|Biochemical Test|Y|05/02/2014|12/31/2099
548|catalase|Catalase|Catalase|Y|05/05/2014|12/31/2099
549|hippurate broth|Hippurate Broth|Hippurate Broth|Y|05/05/2014|12/31/2099
550|hippurate disk|Hippurate Disk|Hippurate Disk|Y|05/05/2014|12/31/2099
551|indoxyl acetate|Indoxyl Acetate|Indoxyl Acetate|Y|05/05/2014|12/31/2099
552|oxistrips|Oxistrips|Oxistrips|Y|05/05/2014|12/31/2099
553|epa 105 b|Automated|SM 4500 Cl- E|Y|05/12/2014|05/12/2099
554|osha id201sg|Industrial Hygiene Analysis Combustible Dust|OSHA ID-201SG|Y|05/27/2014|12/31/2099
555|niosh 1604 modified|Industrial Hygiene Analysis|NIOSH 1604 Modified|Y|06/04/2014|12/31/2099
556|abneut cmia|Antibody Neutralization (CMIA)|Antibody Neutralization (CMIA)|Y|06/06/2014|12/31/2099
557|cmia|Chemiluminescent Microparticle Immunoassay|CMIA|Y|06/06/2014|12/31/2099
558|comp fix|Complement Fixation|Complement Fixation|Y|06/06/2014|12/31/2099
559|dfa|Direct Immunofluorescence Assay|Direct Immunofluorescence Assay|Y|06/06/2014|12/31/2099
560|elfa|enzyme-linked fluorescence immunoassay|Enzyme-Linked Fluorescence Immunoassay|Y|06/06/2014|12/31/2099
561|fculture|Fungal Culture|Fungal Culture|Y|06/06/2014|12/31/2099
562|feac|Formalin/Ethyl Acetate Concentration|Formalin/Ethyl Acetate Concentration|Y|06/06/2014|12/31/2099
563|flocculation|Flocculation|Flocculation|Y|06/06/2014|12/31/2099
564|gfaas|Graphite Furnace Atomic Absorption Spectroscopy|Graphite Furnace AA|Y|06/06/2014|12/31/2099
565|icp-ms|ICP Mass Spectroscopy|ICP Mass Spectroscopy|Y|06/06/2014|12/31/2099
