678|bis(2-Chloroethyl)ether|Y|\N|111-44-4
679|2-Methylphenol|Y|\N|95-48-7
680|2,2'-oxybis(1-Chloropropane)|Y|\N|108-60-1
681|4-Methylphenol|Y|\N|106-44-5
682|N-Nitroso-di-n-propylamine|Y|\N|621-64-7
683|Hexachloroethane|Y|\N|67-72-1
684|Nitrobenzene|Y|\N|98-95-3
685|Isophorone|Y|\N|78-59-1
686|2-Nitrophenol|Y|\N|88-75-5
687|1,2,4-Trichlorobenzene|Y|\N|120-82-1
688|4-Chloroaniline|Y|\N|106-47-8
689|4-Chloro-3-methylphenol|Y|\N|59-50-7
690|2-Methylnaphthalene|Y|\N|91-57-6
691|Hexachlorocyclopentadiene|Y|\N|77-47-4
692|2,4,6-Trichlorophenol|Y|\N|88-06-2
693|2,4,5-Trichlorophenol|Y|\N|95-95-4
694|2-Nitroaniline|Y|\N|88-74-4
695|Dimethylphthalate|Y|\N|131-11-3
696|3-Nitroaniline|Y|\N|99-09-2
697|Total 1,2-Dichloroethenes|Y|\N|540-59-0
698|2-Butanone|Y|\N|78-93-3
699|4-Methyl-2-pentanone|Y|\N|108-10-1
700|2-Hexanone|Y|\N|591-78-6
701|Dust|Y|\N|\N
702|Nitrobenzene-d5|Y|\N|4165-60-0
703|2-Fluorobiphenyl|Y|\N|321-60-8
704|Terphenyl-d14|Y|\N|98904-43-9
705|Phenol-d5|Y|\N|4165-62-2
706|2-Fluorophenol|Y|\N|367-12-4
707|2,4,6-Tribromophenol|Y|\N|118-79-6
708|2-Chlorophenol-d4|Y|\N|93951-73-6
709|1,2-Dichlorobenzene-d4|Y|\N|2199-69-1
710|Toluene-d8|Y|\N|2037-26-5
711|Bromofluorobenzene|Y|\N|460-00-4
712|1,2-Dichloroethane-d4|Y|\N|17060-07-0
713|Acrylamide|Y|\N|79-06-1
714|Acrylic acid|Y|\N|79-10-7
715|Allyl alcohol|Y|\N|107-18-6
716|Allyl glycidyl ether|Y|\N|106-92-3
717|AGE|Y|\N|106-92-3
718|Allyl propyl disulfide|Y|\N|2179-59-1
719|4-Aminodiphenyl|Y|\N|92-67-1
720|2-Aminoethanol|Y|\N|141-43-5
721|2-Aminopyridine|Y|\N|504-29-0
722|3-Amino-1,2,4-triazole|Y|\N|61-82-5
723|Amitrole|Y|\N|61-82-5
724|Ammonia|Y|\N|7664-41-7
725|n-Amyl acetate|Y|\N|628-63-7
726|sec-Amyl acetate|Y|\N|626-38-0
727|Anisidine|Y|\N|29191-52-4
728|ANTU|Y|\N|86-88-4
729|Asbestos|Y|\N|\N
730|Amosite|Y|\N|12172-73-5
731|Chrysotile|Y|\N|12001-29-5
732|Crocidolite|Y|\N|12001-28-4
733|Benomyl|Y|\N|17804-35-2
734|p-Benzoquinone|Y|\N|106-51-4
735|Benzoyl peroxide|Y|\N|94-36-0
736|Benzyl chloride|Y|\N|100-44-7
737|Biphenyl|Y|\N|92-52-4
738|n-Butyl glycidyl ether|Y|\N|2426-08-6
739|BGE|Y|\N|2426-08-6
740|1,3-Butadiene|Y|\N|106-99-0
741|Butane|Y|\N|106-97-8
742|Butanethiol|Y|\N|109-79-5
743|EGBE|Y|\N|111-76-2
744|n-Butyl acetate|Y|\N|123-86-4
745|sec-Butyl acetate|Y|\N|105-46-4
746|tert-Butyl acetate|Y|\N|540-88-5
747|n-Butyl acrylate|Y|\N|141-32-2
748|n-Butyl alcohol|Y|\N|71-36-3
749|sec-Butyl alcohol|Y|\N|78-92-2
750|tert-Butyl alcohol|Y|\N|75-65-0
751|n-Butylamine|Y|\N|109-73-9
752|tert-Butyl chromate|Y|\N|1189-85-1
753|n-Butyl lactate|Y|\N|138-22-7
754|Butyl mercaptan|Y|\N|109-79-5
755|o-sec-Butylphenol|Y|\N|89-72-5
756|p-tert-Butyltoluene|Y|\N|98-51-1
757|Camphor  synthetic|Y|\N|76-22-2
758|Caprolactam|Y|\N|105-60-2
759|Captafol|Y|\N|2425-06-1
760|Carbon tetrabromide|Y|\N|558-13-4
761|Carbonyl fluoride|Y|\N|353-50-4
762|Catechol|Y|\N|120-80-9
763|Cellulose|Y|\N|9004-34-6
764|Chlorinated camphene|Y|\N|8001-35-2
765|Chlorinated iphenyl oxide|Y|\N|55720-99-5
766|Chloroacetaldehyde|Y|\N|107-20-0
767|Chloroacetone|Y|\N|78-95-5
768|alpha-Chloroacetophenone|Y|\N|532-27-4
769|Chloroacetyl chloride|Y|\N|79-04-9
770|o-Chlorobenzylidene malonoitrile|Y|\N|2698-41-1
771|Chlorobromomethane|Y|\N|74-97-5
772|2-Chloro-1,3-butadiene|Y|\N|126-99-8
773|Chlorodifluoromethane|Y|\N|75-45-6
774|2-Chloroethanol|Y|\N|107-07-3
775|Chloroethylene|Y|\N|75-01-4
776|bis(Chloromethyl)ether|Y|\N|542-88-1
777|Chloromethyl methyl ether|Y|\N|107-30-2
778|1-Chloro-1-nitropropane|Y|\N|600-25-9
779|Chloropentafluoroethane|Y|\N|76-15-3
780|Chloropicrin|Y|\N|76-06-2
781|beta-Chloroprene|Y|\N|126-99-8
782|2-Cloropropionic acid|Y|\N|598-78-7
783|o-Chlorostyrene|Y|\N|2039-87-4
784|o-Chlorotoluene|Y|\N|95-49-8
785|2-Chloro-6-(trichloromethyl)pyridine|Y|\N|2921-88-2
786|Coal tar pitch volatiles|Y|\N|659-93-2
787|Cresol|Y|\N|1319-77-3
788|Crotonaldehyde|Y|\N|4170-30-3
789|Crufomate|Y|\N|299-86-5
790|Cumene|Y|\N|98-82-8
791|Cyclohexane|Y|\N|110-82-7
792|Cyclohexanol|Y|\N|108-93-0
793|Cyclohexanone|Y|\N|108-94-1
794|Cyclohexene|Y|\N|110-83-8
795|Cyclohexylamine|Y|\N|108-91-8
796|Cyclonite|Y|\N|121-82-4
797|Cyclopentadiene|Y|\N|542-92-7
798|Cyclopentane|Y|\N|287-92-3
799|Cyhexatin|Y|\N|13121-70-5
800|Demeton|Y|\N|8065-48-3
801|Diacetone alcohol|Y|\N|123-42-2
802|1,2-Diaminoethane|Y|\N|107-15-3
803|Diazomethane|Y|\N|334-88-3
804|Diborane|Y|\N|19287-45-7
805|2-N-Dibutylamineoethanol|Y|\N|102-81-8
806|Dibutyl phenyl phosphate|Y|\N|2528-36-1
807|Dibutyl phosphate|Y|\N|107-66-4
808|Dibutyl phthalate|Y|\N|84-74-2
809|Dichloroacetylene|Y|\N|7572-29-4
810|1,3-Dichloro-5,5-dimethyl hydantoin|Y|\N|118-52-5
811|cis-1,2-Dichloroethylene|Y|\N|\N
812|1,1-Dichloroethylene|Y|\N|75-35-4
813|Dichloroethyl ether|Y|\N|111-44-4
814|Dichlorofluoromethane|Y|\N|75-43-4
815|Dichloromethane|Y|\N|75-09-2
816|1,1-Dichloro-1-nitroethane|Y|\N|594-72-9
817|2,2-Dichloropropionic acid|Y|\N|75-99-0
818|Dichlorotetrafluoroethane|Y|\N|76-14-2
819|Dicyclopentadiene|Y|\N|77-73-6
820|Diethanolamine|Y|\N|111-42-2
821|Diethylamine|Y|\N|109-89-7
822|2-Diethylaminoethanol|Y|\N|100-376-8
823|Diethylene triamine|Y|\N|111-40-0
824|Diethyl ether|Y|\N|60-29-7
825|Di(2-ethylhexyl)phthalate|Y|\N|117-81-7
826|Diethyl ketone|Y|\N|96-22-0
827|Difluorodibromomethane|Y|\N|75-61-6
828|Diglycidyl ether|Y|\N|2238-07-5
829|DGE|Y|\N|2238-07-5
830|Dihydroxybenzene|Y|\N|2238-07-5
831|Diisobutyl ketone|Y|\N|108-83-8
832|Diisopropylamine|Y|\N|1080-18-9
833|Dimethoxymethane|Y|\N|109-87-5
834|N,N-Dimethyl acetamide|Y|\N|127-19-5
835|Dimethylamine|Y|\N|124-40-3
836|Dimethylaminobenzene|Y|\N|1300-73-8
837|Dimethylaniline|Y|\N|121-69-7
838|Dimethyl carbamoyl chloride|Y|\N|79-44-7
839|Dimethylformamide|Y|\N|68-12-2
840|2,6-Dimethyl-4-heptanone|Y|\N|108-83-8
841|1,1-Dimethylhydrazine|Y|\N|57-14-7
842|gamma-Butyrolactone|Y|\N|96-48-0
843|Dimethyl sulfate|Y|\N|77-78-1
844|Dinitolmide|Y|\N|148-01-6
845|Dinitrobenzene|Y|\N|\N
846|Dinitro-o-cresol|Y|\N|534-52-1
847|3,5-Dinitro-o-toluamide|Y|\N|148-01-6
848|Dinitrotoluene|Y|\N|25321-14-6
849|Dioxane|Y|\N|123-91-1
850|Dioxathion|Y|\N|78-34-2
851|Diphenyl|Y|\N|92-52-4
852|Diphenylmethane diisocyanate|Y|\N|101-68-8
853|Dipropylene glycol methyl ether|Y|\N|34590-94-8
854|Dipropyl ketone|Y|\N|123-19-3
855|Diquat|Y|\N|2764-72-9
856|Di-sec-octyl phthalate|Y|\N|117-81-7
857|Disulfiram|Y|\N|97-77-8
858|2,6-Di-tert-butyl-p-cresol|Y|\N|128-37-0
859|Diuron|Y|\N|330-54-1
860|Divinylbenzene|Y|\N|1321-74-0
861|Endosulfan|Y|\N|115-29-7
862|Enflurane|Y|\N|13838-16-9
863|EPN|Y|\N|2104-64-5
864|1,2-Epoxypropane|Y|\N|75-56-9
865|2,3-Epoxy-1-propanol|Y|\N|556-62-5
866|Ethane|Y|\N|74-84-0
867|Ethanethiol|Y|\N|75-08-1
868|Ethanol|Y|\N|64-17-5
869|Ethanolamine|Y|\N|141-43-5
870|Ethion|Y|\N|563-12-2
871|2-Ethoxyethanol|Y|\N|110-80-5
872|2-Ethoxyethyl acetate|Y|\N|111-15-9
873|Ethyl acetate|Y|\N|141-78-6
874|Ethyl acrylate|Y|\N|140-88-5
875|Ethyl alcohol|Y|\N|64-17-5
876|Ethylamine|Y|\N|75-04-7
877|Ethyl amyl ketone|Y|\N|541-85-5
878|Ethyl benzene|Y|\N|100-41-4
879|Ethyl bromide|Y|\N|74-96-4
880|Ethyl butyl ketone|Y|\N|106-35-4
881|Ethyl chloride|Y|\N|75-00-3
882|Ethylene|Y|\N|74-85-1
883|Ethylene chlorohydrin|Y|\N|107-07-3
884|Ethylenediamine|Y|\N|107-15-3
885|Ethylene dibromide|Y|\N|106-93-4
886|Ethylene dichloride|Y|\N|107-06-2
887|Ethylene glycol|Y|\N|107-21-1
888|Ethylene glycol dinitrate|Y|\N|628-96-6
889|Ethylene glycol methyl ether acetate|Y|\N|110-49-6
890|Ethylene oxide|Y|\N|75-21-8
891|Ethylenimine|Y|\N|151-56-4
892|Ethyl ether|Y|\N|60-29-7
893|Ethyl formate|Y|\N|109-94-4
894|Ethylidene chloride|Y|\N|75-34-3
895|Ethylidene norbornene|Y|\N|16219-75-3
896|Ethyl mercaptan|Y|\N|75-08-1
897|N-Ethylmorpholine|Y|\N|100-74-3
898|Ethyl silicate|Y|\N|78-10-4
899|Fenthion|Y|\N|55-38-9
900|Ferbam|Y|\N|14484-64-1
901|Fibrous glass dust|Y|\N|\N
902|Fluorotrichloromethane|Y|\N|75-69-4
903|Formaldehyde|Y|\N|50-00-0
904|Formamide|Y|\N|75-12-7
905|Formic acid|Y|\N|64-18-6
906|Furfural|Y|\N|98-01-1
907|Furfuryl alcohol|Y|\N|98-00-0
908|Glutaraldehyde|Y|\N|111-30-8
909|Glycidol|Y|\N|556-62-5
910|Glycol monoethyl ether|Y|\N|110-80-5
911|Grain dust|Y|\N|\N
912|Graphite|Y|\N|7782-42-5
913|Halothane|Y|\N|151-67-7
914|Heptane|Y|\N|142-82-5
915|2-Heptanone|Y|\N|110-43-0
916|3-Heptanone|Y|\N|106-35-4
917|Hexachloronaphthalene|Y|\N|1335-87-1
918|Hexafluoroacetone|Y|\N|684-16-2
919|Hexamethylene diisocyanate|Y|\N|822-06-0
920|Hexamethyl phosphoramide|Y|\N|680-31-9
921|Hexane|Y|\N|110-54-3
922|Hexone|Y|\N|108-10-1
923|sec-Hexyl acetate|Y|\N|108-84-9
924|Hexylene glycol|Y|\N|107-41-5
925|Hydrazine|Y|\N|302-01-2
926|Hydrogenated terphenyls|Y|\N|61788-32-7
927|Hydroquinone|Y|\N|123-31-9
928|4-Hydroxy-4-methyl-2-pentanone|Y|\N|123-42-2
929|2-Hydroxypropyl acrylate|Y|\N|999-61-1
930|Indene|Y|\N|95-13-6
931|Isoamyl acetate|Y|\N|123-92-2
932|Isoamyl alcohol|Y|\N|123-51-3
933|Isobutyl acetate|Y|\N|110-19-0
934|Isobutyl alcohol|Y|\N|78-83-1
935|Isooctyl alcohol|Y|\N|26952-21-6
936|Isophorone diisocyanate|Y|\N|4098-71-9
937|Isopropoxyethanol|Y|\N|109-59-1
938|Isopropyl acetate|Y|\N|108-21-4
939|Isopropyl alcohol|Y|\N|67-63-0
940|Isopropylamine|Y|\N|75-31-0
941|N-Isopropylaniline|Y|\N|768-52-5
942|Isopropyl ether|Y|\N|108-20-3
943|Isopropyl glycidyl ether|Y|\N|4016-14-2
944|Kaolin|Y|\N|1332-58-7
945|Ketene|Y|\N|463-51-4
946|Liquified petroleum gas|Y|\N|68476-85-7
947|LPG|Y|\N|68476-85-7
948|Maleic anhydride|Y|\N|108-31-6
949|Mesityl oxide|Y|\N|141-79-7
950|Methacrylic acid|Y|\N|79-41-4
951|Methane|Y|\N|74-82-8
952|Methanethiol|Y|\N|74-93-1
953|Methanol|Y|\N|67-56-1
954|Methomyl|Y|\N|16752-77-5
955|2-Methoxyethanol|Y|\N|109-86-4
956|2-Methoxyethyl acetate|Y|\N|110-49-6
957|4-Methoxyphenol|Y|\N|150-76-5
958|Methyl acetate|Y|\N|79-20-9
959|Methyl acetylene|Y|\N|74-99-7
960|Methyl acetylene-propadiene|Y|\N|\N
961|Methyl acrylate|Y|\N|96-33-3
962|Methylacrylonitrile|Y|\N|126-98-7
963|Methylal|Y|\N|109-87-5
964|Methyl alcohol|Y|\N|67-56-1
965|Methylamine|Y|\N|74-89-5
966|Methyl amyl alcohol|Y|\N|108-11-2
967|Methyl n-amyl ketone|Y|\N|110-43-0
968|N-Methyl aniline|Y|\N|100-61-9
969|Methyl bromide|Y|\N|74-83-9
970|Methyl n-butyl ketone|Y|\N|591-78-6
971|Methyl chloride|Y|\N|74-87-3
972|Methyl chloroform|Y|\N|71-55-6
973|Methyl 2-cyanoacrylate|Y|\N|137-05-3
974|Methylcyclohexane|Y|\N|108-87-2
975|Methylcyclohexanol|Y|\N|25639-42-3
976|o-Methylcyclohexanone|Y|\N|583-60-8
977|2-Methylcyclopentadienyl|Y|\N|\N
978|Methyl demeton|Y|\N|8022-00-2
979|Methylene bisphenyl isocyanate|Y|\N|101-68-8
980|4,4'-Methylene bis(2-chloroaniline)|Y|\N|101-14-4
981|Methylene bis(4-cyclohexylisocyanate)|Y|\N|5124-30-1
982|4,4'-Methylene dianiline|Y|\N|101-77-9
983|Methyl ethyl ketone|Y|\N|78-93-3
984|Methyl ethyl ketone peroxide|Y|\N|1338-23-4
985|Methyl formate|Y|\N|107-31-3
986|5-Methyl-3-heptanone|Y|\N|541-85-5
987|Methyl hydrazine|Y|\N|60-34-4
988|Methyl iodide|Y|\N|74-88-4
989|Methyl isoamyl ketone|Y|\N|110-12-3
990|Methyl isobutyl carbinol|Y|\N|108-11-2
991|Methyl isobutyl ketone|Y|\N|108-10-1
992|Methyl isocyanate|Y|\N|624-83-9
993|Methyl isopropyl ketone|Y|\N|563-80-4
994|Methyl mercaptan|Y|\N|74-93-1
995|Methyl methacrylate|Y|\N|80-62-6
996|Methyl propyl ketone|Y|\N|107-87-9
997|Methyl silicate|Y|\N|681-84-5
998|alpha-Methyl styrene|Y|\N|98-83-9
999|Mica|Y|\N|12001-26-2
1000|Mineral wool fiber|Y|\N|\N
1001|Monochlorobenzene|Y|\N|108-90-7
1002|Monocrotophos|Y|\N|6923-22-4
1003|Morpholine|Y|\N|110-91-8
1004|beta-Naphthylamine|Y|\N|91-59-8
1005|Nicotine|Y|\N|54-11-5
1006|Nitrapyrin|Y|\N|1929-82-4
1007|p-Nitroaniline|Y|\N|100-01-6
1008|p-Nitrochlorobenzene|Y|\N|100-00-5
1009|4-Nitrodiphenyl|Y|\N|92-93-3
1010|Nitroethane|Y|\N|79-24-3
1011|Nitroglycerin|Y|\N|55-63-0
1012|Nitromethane|Y|\N|75-52-5
1013|1-Nitropropane|Y|\N|108-03-2
1014|2-Nitropropane|Y|\N|79-46-9
1015|2-Butoxyethyl acetate|Y|\N|112-07-2
1016|Nitrotoluene|Y|\N|88-72-2
1017|Nitrotrichloromethane|Y|\N|76-06-2
1018|Nonane|Y|\N|111-84-2
1019|Octachloronaphthalene|Y|\N|2234-13-1
1020|Octane|Y|\N|111-65-9
1021|Oil mist|Y|\N|\N
1022|Pentaborane|Y|\N|19624-22-7
1023|Pentachloronaphthalene|Y|\N|1321-64-8
1024|Penterythritol|Y|\N|115-77-5
1025|Pentane|Y|\N|109-66-0
1026|2-Pentanone|Y|\N|107-87-9
1027|Perchloroethylene|Y|\N|127-18-4
1028|Perchloromethyl mercaptan|Y|\N|594-42-3
1029|Perchloryl fluoride|Y|\N|7616-94-6
1030|Perlite|Y|\N|93763-70-3
1031|Petroleum distillates|Y|\N|\N
1032|Phenacyl chloride|Y|\N|532-27-4
1033|Phenothiazine|Y|\N|92-84-2
1034|N-Phenyl-beta-naphthylamine|Y|\N|135-88-6
1035|o-Phenylenediamine|Y|\N|95-54-5
1036|m-Phenylenediamine|Y|\N|108-45-2
1037|p-Phenylenediamine|Y|\N|106-50-3
1038|Phenyl ether|Y|\N|101-84-8
1039|Phenylethylene|Y|\N|100-42-5
1040|Phenyl glycidyl ether|Y|\N|122-60-1
1041|Phenylhydrazine|Y|\N|100-63-0
1042|Phenyl mercaptan|Y|\N|108-98-5
1043|Phenylphosphine|Y|\N|638-21-1
1044|Phosgene|Y|\N|75-44-5
1045|Phthalic anhydride|Y|\N|85-44-9
1046|m-Phthalodinitrile|Y|\N|626-17-5
1047|Piperazine dihydrochloride|Y|\N|142-64-3
1048|2-Pivalyl-1,3-indandione|Y|\N|83-26-1
1049|Portland cement|Y|\N|65997-15-1
1050|Propane|Y|\N|74-98-6
1051|Propargyl alcohol|Y|\N|107-19-7
1052|beta-Propiolactone|Y|\N|57-57-8
1053|Propionic acid|Y|\N|79-09-4
1054|n-Propyl acetate|Y|\N|109-60-4
1055|n-Propyl alcohol|Y|\N|71-23-8
1056|Propylene|Y|\N|115-07-1
1057|Propylene dichloride|Y|\N|78-87-5
1058|Propylene glycol dinitrate|Y|\N|6423-43-4
1059|Propylene glycol monomethyl ether|Y|\N|107-98-2
1060|Propylene imine|Y|\N|75-55-8
1061|Propylene oxide|Y|\N|75-56-9
1062|n-Propyl nitrate|Y|\N|627-13-4
1063|Propyne|Y|\N|74-99-7
1064|Pyrethrum|Y|\N|8003-34-7
1065|Pyrocatechol|Y|\N|120-80-9
1066|Quinone|Y|\N|106-51-4
1067|Resorcinol|Y|\N|108-46-8
1068|Rotenone|Y|\N|83-79-4
1069|Naphtha|Y|\N|\N
1070|Sesone|Y|\N|136-78-7
1071|Diatomaceous earth  uncalcined|Y|\N|61790-53-2
1072|Precipitated silica|Y|\N|112926-00-8
1073|Silica gel|Y|\N|112926-00-8
1074|Cristobalite|Y|\N|14464-46-1
1075|Quartz|Y|\N|14808-60-7
1076|Silica, fused|Y|\N|60676-86-0
1077|Tridymite|Y|\N|15468-32-3
1078|Tripoli|Y|\N|1317-95-9
1079|Starch|Y|\N|9005-25-8
1080|Stoddard solvent|Y|\N|8052-41-3
1081|Strychnine|Y|\N|57-24-9
1082|Styrene, monomer|Y|\N|100-42-5
1083|Talc|Y|\N|14807-96-6
1084|Terphenyls|Y|\N|26140-60-3
1085|1,1,1,2-Tetrachloro-2,2-difluoroethane|Y|\N|76-11-9
1086|1,1,2,2-Tetrachloro-1,2-difluoroethane|Y|\N|76-12-0
1087|Tetrachloroethylene|Y|\N|127-18-4
1088|Tetrachloromethane|Y|\N|56-23-5
1089|Tetrachloronaphthalene|Y|\N|1335-88-2
1090|Tetrahydrofuran|Y|\N|109-99-9
1091|Tetramethyl succinonitrile|Y|\N|3333-52-6
1092|Tetranitromethane|Y|\N|509-14-8
1093|Tetrasodium pyrophosphate|Y|\N|7722-88-5
1094|Tetryl|Y|\N|479-45-8
1095|4,4'-Thiobis(6-tert-butyl-m-cresol)|Y|\N|96-69-5
1096|Thioglycolic acid|Y|\N|68-11-1
1097|Thionyl chloride|Y|\N|7719-09-7
1098|o-Tolidine|Y|\N|119-93-7
1099|Toluene-2,4-diisocyanate|Y|\N|584-84-9
1100|o-Toluidine|Y|\N|95-53-4
1101|m-Toluidine|Y|\N|108-44-1
1102|p-Toluidine|Y|\N|106-49-0
1103|Toluol|Y|\N|108-88-3
1104|Tributyl phosphate|Y|\N|126-73-8
1105|Trichloroacetic acid|Y|\N|76-03-9
1106|Trichloroethylene|Y|\N|79-01-6
1107|Trichloromethane|Y|\N|67-66-3
1108|Trichloronaphthalene|Y|\N|1321-65-9
1109|Trichloronitromethane|Y|\N|76-06-2
1110|1,1,2-Trichloro-1,2,2-trifluoroethane|Y|\N|76-13-1
1111|Tricyclohexyltin hydroxide|Y|\N|13121-70-5
1112|Triethylamine|Y|\N|1221-44-8
1113|Trifluorobromomethane|Y|\N|75-63-8
1114|Trimellitic anhydride|Y|\N|552-30-7
1115|Trimethylamine|Y|\N|75-50-3
1116|Trimethyl benzene|Y|\N|25551-13-7
1117|Trimethyl phosphite|Y|\N|121-45-9
1118|2,4,6-Trinitrophenol|Y|\N|88-89-1
1119|2,4,6-Trinitrophenylmethylnitramine|Y|\N|479-45-8
1120|2,4,6-Trinitrotoluene|Y|\N|118-96-7
1121|Triorthocresyl phosphate|Y|\N|78-30-8
1122|Triphenyl amine|Y|\N|603-34-9
1123|Triphenyl phosphate|Y|\N|115-86-6
1124|Turpentine|Y|\N|8006-64-2
1125|n-Valeraldehyde|Y|\N|110-62-3
1126|Vinyl acetate|Y|\N|108-05-4
1127|Vinyl benzene|Y|\N|\N
1128|Vinyl bromide|Y|\N|593-60-2
1129|Vinyl cyanide|Y|\N|107-13-1
1130|Vinyl cyclohexene dioxide|Y|\N|106-87-6
1131|Vinylidene chloride|Y|\N|75-35-4
1132|Vinyl toluene|Y|\N|25013-15-4
1133|VM & P Naphtha|Y|\N|8032-32-4
1134|Warfarin|Y|\N|81-81-2
1135|Wood dust|Y|\N|\N
1136|Xylidine  mixed isomers|Y|\N|1300-73-8
1137|Chloride|Y|\N|\N
1138|Nitrate|Y|\N|\N
1139|1-Butanol|Y|\N|71-36-3
1140|Desethyl atrazine|Y|\N|6190-65-4
1141|Desisopropyl atrazine|Y|\N|1007-28-9
1142|Ramrod|Y|\N|1918-16-7
1143|Bentazon|Y|\N|25057-89-0
1144|Phorate sulfone|Y|\N|2588-04-7
1145|Phorate sulfoxide|Y|\N|2588-03-6
1146|AG|Y|\N|\N
1147|AG-TC|Y|\N|\N
1148|AL|Y|\N|\N
1149|AL-TC|Y|\N|\N
1150|Alkalinity|Y|\N|\N
1151|ALK|Y|\N|\N
1152|AS|Y|\N|\N
1153|AS-TC|Y|\N|\N
1154|AU|Y|\N|\N
1155|B|Y|\N|\N
1156|B-TC|Y|\N|\N
1157|BA|Y|\N|\N
1158|BA-TC|Y|\N|\N
1159|BE|Y|\N|\N
1160|BE-TC|Y|\N|\N
1161|CA|Y|\N|\N
1162|CA-TC|Y|\N|\N
1163|CD|Y|\N|\N
1164|CD-TC|Y|\N|\N
1165|CL|Y|\N|\N
1166|CN|Y|\N|\N
1167|CO|Y|\N|\N
1168|CO-TC|Y|\N|\N
1169|CNA|Y|\N|\N
1170|COD|Y|\N|\N
1171|Conductivity|Y|\N|\N
1172|SE-TC|Y|\N|\N
1173|COND|Y|\N|\N
1174|CR|Y|\N|\N
1175|CR-TC|Y|\N|\N
1176|CU|Y|\N|\N
1177|CU-TC|Y|\N|\N
1178|FE|Y|\N|\N
1179|FE-TC|Y|\N|\N
1180|FL|Y|\N|\N
1181|G&O|Y|\N|\N
1182|H2S|Y|\N|\N
1183|HG|Y|\N|\N
1184|HG-TC|Y|\N|\N
1185|K|Y|\N|\N
1186|K-TC|Y|\N|\N
1187|MG|Y|\N|\N
1188|MG-TC|Y|\N|\N
1189|MN|Y|\N|\N
1190|MN-TC|Y|\N|\N
1191|MO|Y|\N|\N
1192|MO-TC|Y|\N|\N
1193|Total Moisture|Y|\N|\N
1194|MOIST|Y|\N|\N
1195|NA|Y|\N|\N
1196|NA-TC|Y|\N|\N
1197|NH3/N|Y|\N|\N
1198|NI|Y|\N|\N
1199|NI-TC|Y|\N|\N
1200|NO3|Y|\N|\N
1201|PB|Y|\N|\N
1202|PB-TC|Y|\N|\N
1203|pH|Y|\N|\N
1204|PHENOL|Y|\N|\N
1205|PHN|Y|\N|\N
1206|PO4/P|Y|\N|\N
1207|SB|Y|\N|\N
1208|SB-TC|Y|\N|\N
1209|SE|Y|\N|\N
1210|1,2-Dichloroethene (total) ----- do not use: see Total 1,2..|N|\N|\N
1211|SIO2|Y|\N|\N
1212|SN|Y|\N|\N
1213|SO4|Y|\N|\N
1214|SR|Y|\N|\N
1215|TDS|Y|\N|\N
1216|TI|Y|\N|\N
1217|TKN|Y|\N|\N
1218|TL|Y|\N|\N
1219|TL-EP|Y|\N|\N
1220|TL-TC|Y|\N|\N
1221|TOC|Y|\N|\N
1222|OPO4|Y|\N|\N
1223|TPO4|Y|\N|\N
1224|TS|Y|\N|\N
1225|TSS|Y|\N|\N
1226|TVS|Y|\N|\N
1227|TVSS|Y|\N|\N
1228|V|Y|\N|\N
1229|V-TC|Y|\N|\N
1230|ZN|Y|\N|\N
1231|ZN-TC|Y|\N|\N
1232|Xylene (total) ----- do not use: see Total Xylenes|N|\N|\N
1233|TLD|Y|\N|\N
1234|Composite|Y|\N|\N
1235|Acidity|Y|\N|\N
1236|2-Phenylphenol|Y|\N|90-43-7
1237|Exchangeable Potassium|Y|\N|\N
1238|Exchangeable Sodium|Y|\N|\N
1239|Exchangeable Calcium|Y|\N|\N
1240|Exchangeable Magnesium|Y|\N|\N
1241|Soil pH|Y|\N|\N
1242|S|Y|\N|\N
1243|SI|Y|\N|\N
1244|Hardness (Calculated)|Y|\N|\N
1245|Leachate pH|Y|\N|\N
1246|Chlorimuron ethyl (Classic) -- do not use|N|\N|90982-32-4
1247|Sulfometuron-methyl|Y|\N|74222-97-2
1248|Chlorimuron-ethyl|Y|\N|90982-32-4
1249|Oust|Y|\N|\N
1250|Harmony|Y|\N|\N
1251|Imazaquin|Y|\N|81335-37-7
1252|Scepter|Y|\N|\N
1253|Paraquat|Y|\N|4685-14-7
1254|Glyphosate|Y|\N|1071-83-6
1255|Cladosporium species|Y|\N|\N
1256|Fomosafen|Y|\N|\N
1257|Reflex|Y|\N|\N
1258|Aldicarb sulfone|Y|\N|1646-88-4
1259|Aldicarb sulfoxide|Y|\N|1646-87-3
1260|Oxamyl|Y|\N|23135-22-0
1261|3-Hydroxycarbofuran|Y|\N|16655-82-6
1262|Aldicarb|Y|\N|116-06-3
1263|Baygon|Y|\N|114-26-1
1264|1-Napthol|Y|\N|90-15-3
1265|Methiocarb|Y|\N|2032-65-7
1266|BDMC|Y|\N|\N
1267|Oryzalin (Surflan)|Y|\N|\N
1268|Isazofos|Y|\N|42509-80-8
1269|Methoprene|Y|\N|40596-69-8
1270|Total Extractable Hydrocarbons|Y|\N|\N
1271|Total 1,3-Dichloropropenes|Y|\N|\N
1272|Chlorodibromomethane|Y|\N|124-48-1
1273|Maximum Potential Total Trihalomethanes|Y|\N|\N
1274|Total Trihalomethanes|Y|\N|\N
1275|p-Chlorotoluene|Y|\N|106-43-4
1276|Volatile Hydrocarbons|Y|\N|\N
1277|Petroleum Naphtha|Y|\N|\N
