272|uhl h 023|SOP UHL-H-023 LC/MS/MS determination|SOP UHL-H-023 LC/MS/MS|Y|01/01/2010|01/01/2099
273|uhl h 030 dupt inscd|Dupont insecticides by LC/MS/MS|SOP UHL-H-030 LC/MS/MS|Y|01/01/2011|01/01/2099
274|uhl h 031 dupt carb|Dupont method for carbamate insecticides|SOP UHL-H-031 LC/MS/MS|Y|01/01/2011|01/01/2099
275|epa 100.2|asbestos in water|EPA 100.2|Y|09/27/2011|12/31/2099
276|niosh 7400|asbestos fibers in air by PCM|NIOSH 7400|Y|10/08/2010|12/31/2099
277|epa 8081 chi tclp|chlorinated hydrocarbs for toxicity characteristic leaching|EPA 1311/8081|Y|11/08/2011|12/31/2099
278|epa 8321 ahb tclp|acid herbicides for toxicity characteristic leaching|EPA 1311/8321|Y|11/08/2011|12/31/2099
279|epa 8270 bna tclp|GCMS semivolatiles for toxicity characteristic leaching|EPA 1311/8270|Y|11/03/2011|12/31/2099
280|epa 8260 tclp|GCMS volatiles for toxicity characteristic leaching|EPA 1311/8260|Y|11/03/2011|12/31/2099
281|epa 445.0 rev 1.2|Chlorophyll Analysis by EPA 445.0 rev 1.2|EPA 445.0|Y|08/12/2010|12/31/2099
282|sm 10200 h|Chlorophyll Analysis by SM 10200 H|SM 10200 H|Y|11/30/2011|12/31/2099
283|mf e coli|E.coli by Membrane Filtration|EPA 1603|Y|04/01/2009|12/31/2099
284|mtf mpn e coli|E.coli by Multiple Tupe Fermentation, SM 9221F|SM 9221F|Y|04/01/2009|12/31/2099
285|soil colilert mpn|E.coli MPN by Quanti-Tray method|SM 9223 B|Y|09/01/2010|12/31/2099
286|colilert lt2|E.coli MPN by Quanti-Tray Method|SM 9223 B|Y|09/01/2010|12/31/2099
287|colilert mpn|E.coli MPN by Quanti-Tray|SM 9223 B|Y|04/01/2009|12/31/2099
288|bax|BAX PCR Analysis|PCR Analysis using BAX|Y|01/01/2011|12/31/2099
289|enterolert mpn|Enterococci by Enterolert method|by Enterolert MPN|Y|09/01/2010|12/31/2099
290|mf enterococci|Enterococci by Membrane Filtration|EPA 1600|Y|04/01/2009|12/31/2099
291|mf fecal|Fecal Coliform by Membrane Filtration, SM 9222D|SM 9222D|Y|04/01/2009|12/31/2099
292|mtf mpn fecal|MPN by Multiple Tube Fermentation for Fecal Coliform|SM 9221 E|Y|04/01/2009|12/31/2099
293|sludge mf fecal|Sludge Fecal Coliform by Membrante filter SM 9222D|SM 9222D|Y|12/23/2011|12/31/2099
294|sludge mtf mpn fecal|Sludge fecali by Multiple Tube Fermentation, SM 9221E|SM 9221E|Y|12/23/2011|12/31/2099
295|soil mf fecal|Soil Fecal Coliform by Membrane Filter SM 9222D|SM 9222 D|Y|12/23/2011|12/31/2011
296|aeromonas|Aeromonas analysis by membrane filtration|EPA 1605|Y|09/01/2010|12/31/2099
297|quant sal|Coliphages by Single Agar Layer - Quantative|EPA 1602|Y|08/01/2010|12/31/2099
298|pa two step|Coliphages by Two Step Enrichment - PA|EPA 1601|Y|12/23/2011|12/31/2099
299|culture|Culture identification|Culture|Y|12/05/2011|12/31/2099
300|1623|Giardia & Cryptosporidium by EPA 1623|EPA 1623|Y|04/01/2009|12/31/2099
301|green pour plate|Heterotropic Plate Count|SM 9215B|Y|01/01/2011|12/31/2099
302|hpc spread plate|Heterotrophic Plate Count, SM 9215C|SM 9215C|Y|04/27/2010|12/31/2099
303|r2a pour plate|Pour plate method using R2A media|SM 9215B using R2A|Y|01/01/2011|12/31/2099
304|red pour plate|Heterotrophic Plate Count|SM 9215B|Y|01/01/2011|12/31/2099
305|iron bacteria|Iron Bacteria|SM 9240A|Y|04/01/2009|12/31/2099
306|legionella|Legionella species|SM 9260 J|Y|08/01/2010|12/31/2099
307|listeria sp|Listeria species|USDA MLG 8.05|Y|04/15/2010|04/15/2099
308|mpa|Microscopic Particulate Analysis|EPA Consensus Method|Y|09/01/2010|12/31/2099
309|pseudalert mpn|Pseudomonas aeruginosa MPN by Pseudalert|Pseudalert MPN|Y|01/01/2011|12/31/2099
310|pseudalert pa|Pseudomonas aeruginosa P/A by Pseudalert|Pseudalert P/A|Y|01/01/2011|12/31/2099
311|bart|Bart test method for sulfate reducing bacteria|Bart Test|N|01/01/2011|12/31/2099
312|mtf mpn tot coliform|MPN by Multiple Tube Fermentation for Total Coliform|SM 9221B|Y|04/01/2009|12/31/2099
313|yeast mold|Yeast & Mold spread plate method|MCM Chapter 116|Y|01/01/2011|12/31/2099
314|mf namug|E.coli by Membrane Filter using NA w/MUG, SM 9222G|SM 9222G|Y|04/01/2009|12/31/2099
315|epa 1664|oil and grease|EPA 1664|Y|09/18/2010|12/31/2099
316|epa 600 r93 116|bulk asbestos|EPA 600/R93/116|Y|09/22/2010|12/31/2099
317|sm 4500 nh3 d|Ammonia as N by ion spec. electrode|Ammonia as N|Y|12/01/2011|12/31/2099
318|sm 4500 no3 e|Manual Cadmium Reduction|SM 4500 NO3 e|Y|12/01/2011|12/31/2099
319|sm 4500 n org c|Total Kjeldahl Nitrogen Analysis|sm 4500 n org c|Y|12/01/2011|12/31/2099
320|sm 4500 no3 d|Specific ion electrode|SM 4500-NO3 D|Y|11/19/2010|12/31/2099
321|sm 4500 p b.5|\N|SM 4500 P B.5|Y|12/14/2011|12/31/2099
322|no method|No Method|No Method|Y|01/06/2012|12/31/2099
323|colilert pa other|Presence/Absence Total coliform & E.coli all other water|SM 9223 B|Y|01/25/2012|12/31/2099
324|colilert mpn other|MPN Total Coliform & E.coli by QT all other water|SM 9223 B|Y|01/25/2012|12/31/2099
325|sm 5540 c|Colorimetric|SM 5540 C|Y|07/29/2010|12/31/2099
326|niosh 1501 modified|industrial hygiene air samples|NIOSH 1501 Modified|Y|02/03/2012|12/31/2099
327|epa 7190 paint|Flame AA ENVPB paint sample|EPA 7190|Y|01/01/2012|01/01/2099
328|food aerobic plate c|Aerobic Plate Count for food and other samples|FDA BAM Chapter 3|Y|03/02/2012|01/01/2099
329|food coliform mpn|Total Coliform and E.coli MPN for Food and other samples|FDA BAM Chapter 4|Y|03/02/2012|01/01/2099
330|food staphylococcus|Staphylococcus aureus for food and other samples|FDA BAM Chapter 12|Y|03/02/2012|01/01/2099
331|food enterobacteriac|Enterobacteriaceae MPN|EN-ISO 21528-1:2004|Y|03/02/2012|01/01/2099
332|osha 42 modified|diisocyantes in air (HDI, 2,4-TDI, 2,6-TDI)|OSHA 42 modified|Y|04/13/2012|12/31/2099
333|osha 58 modified|Industrial Hygiene LC analysis for PAHs|OSHA 58 modified|Y|04/16/2012|12/31/2099
334|epa 200.8 silver dw|Silver in Drinking Water|EPA 200.8|Y|01/01/2012|04/24/2099
335|cao et al. 2009|Lakeside Op. Brighteners Reference|Cao et al. 2009|Y|03/01/2012|04/17/2099
336|epa 3580 swab other|waste dilution or shake prep for pesticides|EPA 3580|Y|04/17/2012|12/31/2099
337|osha id-214|OSHA Industrial Hygiene Method for Ozone|OSHA ID-214|Y|01/01/2012|01/01/2099
339|osha 101 modified|industrial hygiene air samples|OSHA 101 Modified|Y|04/30/2012|12/31/2099
340|osha 79 modified|industrial hygiene air samples|OSHA 79 Modified|Y|04/30/2012|12/31/2099
341|osha 83 modified|industrial hygiene air samples|OSHA 83 Modified|Y|04/30/2012|12/31/2099
342|snoeyink and jenkins|Field Total Dissolved Solids|Snoeyink and Jenkins|Y|05/03/2012|12/30/2099
343|niosh 1550 modified|industrial hygiene air samples|NIOSH 1550 Modified|Y|05/11/2012|12/31/2099
344|osha 52 modified|industrial hygiene air samples|OSHA 52 Modified|Y|05/11/2012|12/31/2099
345|osha 72 modified|industrial hygiene air samples|OSHA 72 Modified|Y|06/06/2012|12/31/2099
346|niosh 1603 modified|industrial hygiene air samples|NIOSH 1603 Modified|Y|06/06/2012|12/31/2099
347|niosh 5026 modified|oil mist|NIOSH 5026 Modified|Y|09/20/2010|12/31/2099
348|pcr real time|Real Time PCR|Real Time PCR|Y|06/29/2012|12/31/2099
349|osha pv2118 modified|industrial hygiene air samples|OSHA PV2118 Modified|Y|07/02/2012|12/31/2099
350|osha 1016 modified|industrial hygiene air samples|OSHA 1016 Modified|Y|07/02/2012|12/31/2099
351|osha 1007 modified|industrial hygiene air samples|OSHA 1007 Modified|Y|07/02/2012|12/31/2099
352|epa 119b rev 0|Automated|EPA 365.1|Y|07/01/2012|07/01/2099
353|epa 111b rev 0|Automated|EPA 351.2|Y|07/01/2012|07/01/2099
354|epa 127b rev 0|Automated|EPA 353.2|Y|07/01/2012|07/01/2099
355|private sm 4500 no3|Specific ion electrode for private samples|SM 4500-NO3 D|Y|07/06/2012|12/31/2099
356|epa 9095|Filteration|EPA 9095|Y|07/23/2012|12/31/2099
357|nf monograph 30|\N|NF Monograph 30|Y|07/01/2012|07/01/2099
358|private epa 300.0|Ion Chromatography|EPA 300.0|Y|08/01/2012|12/31/2099
359|epa 200.8 silver dis|Dissolved Silver in Drinking Water|EPA 200.8|Y|01/01/2012|01/01/2099
360|dental pour plate|Heterotrophic Plate Count|SM 9215B|Y|08/10/2012|12/31/2099
361|private epa 353.2|For private well samples|EPA 353.2|Y|09/26/2012|12/31/2099
362|niosh 1300 modified|industrial hygiene air samples|NIOSH 1300 Modified|Y|09/26/2012|12/31/2099
363|sm 4500 cn e npdes|Colorimetric following distillation|SM 4500-CN E|Y|10/17/2012|12/31/2099
364|epa 200.2 npdes|NPDES digestion|EPA 200.2|Y|10/23/2012|12/31/2099
365|niosh 1003 modified|industrial hygiene air samples|NIOSH 1003 Modified|Y|10/30/2012|12/31/2099
366|iowa oa-2 teh other|waste dilution or shake prep for organics|Iowa OA-2|Y|11/06/2012|12/31/2099
367|osha 1013 modified|industrial hygiene air samples|OSHA 1013 Modified|Y|11/12/2012|12/31/2099
368|osha 89 modified|industrial hygiene air samples|OSHA 89 Modified|Y|11/12/2012|12/31/2099
369|epa 300.1 ucmr3|Ion Chromatography|EPA 300.1|Y|12/12/2012|12/31/2099
370|epa 539 ucmr3|Hormones/Steroids in water by LCMSMS|EPA 539|Y|10/10/2011|12/31/2099
371|epa 522 ucmr3 dioxan|Dioxane in water by GCMS|EPA 522|Y|02/03/2012|12/31/2099
372|epa 537 ucmr3|Perfluorinateds by LC/MS/MS for UCMR3|EPA 537|Y|01/01/2012|01/01/2099
373|epa 218.7 ucmr3 cr6|Ion Chromatography|EPA 218.7|Y|12/12/2012|12/31/2099
374|epa 200.8 ucmr3|ICPMS metals|EPA 200.8|Y|12/12/2012|12/31/2099
375|epa 524.3 ucmr3|GCMS volatiles in water|EPA 524.3|Y|02/03/2012|12/31/2099
376|flow-stream manual|Stream Flow (Manual)|USGS CA8|Y|01/24/2013|12/31/2099
377|flow-stream gage|Stream Flow (Gage)|USGS CA8|Y|01/24/2013|12/31/2099
378|epa 200.2 ucmr3|UCMR3 digestion|EPA 200.2|Y|02/12/2013|12/31/2099
379|private epa 127|Automated|EPA 353.2|Y|03/11/2013|12/31/2099
380|sm 4500 h - sonde|Field pH by Standard Methods 4500 H-B+|SM 4500 H+ B 2000 by Sonde|Y|03/12/2013|12/31/2099
381|sm 2550 - sonde|Field Temperature by Standard Methods 2550|SM 2550 B by Sonde|Y|03/12/2013|12/31/2099
382|astm d 888-09 sonde|Field Dissolved Oxygen by ASTM D 888-09 c|ASTM D 888-09 C by Sonde|Y|03/12/2013|12/31/2099
383|sm 4500 - o sonde|Field Dissolved Oxygen by SM 4500 - O|SM 4500-O G by Sonde|Y|03/12/2013|12/31/2099
384|osha 47 modified|industrial hygiene air samples|OSHA 47 Modified|Y|03/14/2013|12/31/2099
385|osha pv2060 modified|industrial hygiene air analysis|OSHA PV2060 Modified|Y|03/14/2013|01/31/2100
386|niosh 2546 modified|industrial hygiene air analysis|NIOSH 2546 Modified|Y|03/11/2013|12/31/2099
387|sm 4500 - o|Field Dissolved Oxygen by SM 4500 - O|SM 4500-O G|Y|03/21/2013|12/31/2099
388|sm 4500 h|Field pH by Standard Methods 4500 H+ B|SM 4500 H+ B|Y|03/21/2013|12/31/2099
389|sm 2550|Field Temperature by Standard Methods 2550|SM 2550 B|Y|03/21/2013|12/31/2099
390|astm d 888-09|Field Dissolved Oxygen by ASTM D 888-09 c|ASTM D 888-09 C|Y|03/21/2013|12/31/2099
391|niosh 6004|Industrial hygiene air samples for sulfur dioxide|Sulfur dioxide in air|Y|03/19/2013|12/31/2099
392|usgs i-3840-85|Iodometric titration|USGS I-3840-85|Y|04/02/2013|12/31/2099
393|salmonella bam|Salmonella Confirmation by BAM|BAM Chapter 5|Y|05/01/2013|12/31/2099
394|listeria mono bam|Listeria monocytogenes Confirmation by BAM|BAM Chapter 10|Y|05/14/2013|12/31/2099
395|niosh 9102 uhl ih|ICP Metals|NIOSH 9102-UHL|Y|05/03/2013|12/31/2099
396|niosh 9102 uhl|ICP metals|NIOSH 9102-UHL|Y|07/29/2010|12/31/2099
397|niosh 9102 ms|ICPMS metals|NIOSH 9102-MS|Y|08/13/2010|12/31/2099
398|niosh 6009|Industrial hygiene air samples for mercury|NIOSH 6009|Y|05/14/2013|12/31/2099
399|epa 6010 c|ICP metals|EPA 6010C|Y|06/03/2013|12/31/2099
400|epa 6010 c aqueous|ICP analysis for aqueous samples|EPA 6010C|Y|06/03/2013|12/31/2099
401|epa 6010 c boron|ICP metals|EPA 6010C|Y|06/03/2013|12/31/2099
402|epa 6010 c lithium|ICP metal|EPA 6010C|Y|06/03/2013|12/31/2099
403|epa 6010 c silicon|ICP metal|EPA 6010C|Y|06/03/2013|12/31/2099
404|epa 6010 c splp|ICP metals|EPA 6010C|Y|06/03/2013|12/31/2099
405|epa 6010 c tclp|ICP metals|EPA 6010C|Y|06/03/2013|12/31/2099
406|epa 6010 c tin|ICP metals|EPA 6010C|Y|06/03/2013|12/31/2099
407|epa 6010c boron aque|ICP metals|EPA 6010C|Y|06/03/2013|12/31/2099
408|epa 6010c boron splp|ICP metals|EPA 6010C|Y|06/03/2013|12/31/2099
409|epa 6010c tin aqueou|ICP metal|EPA 6010C|Y|06/03/2013|12/31/2099
410|niosh 4000 modified|industrial hygiene air samples|NIOSH 4000 Modified|Y|08/09/2013|12/31/2099
411|osha 16 modified|industrial hygiene air samples|OSHA 16 Modified|Y|08/09/2013|12/31/2099
412|osha 84 modified|industrial hygiene air samples|OSHA 84 Modified|Y|08/09/2013|12/31/2099
413|sm 3111 b|Flame AA analysis|SM 3111 B|Y|01/01/2012|02/28/2099
414|epa 7760 silver|Silver by Flame AA in solid samples|EPA 7760|Y|02/01/2012|02/01/2099
415|fda as spec|Arsenic speciation in food|Arsenic speciation in food|Y|09/24/2013|12/31/2099
416|epa 6020 mercuryfish|ICPMS metals for mercury in fish|EPA 6020|Y|11/01/2013|12/31/2099
417|us dollars|US Dollars|US Dollars|Y|01/13/2012|12/31/2099
418|pseudalert pa other|Pseudomonas aeruginosa P/A by Pseudalert all other water|Pseudalert P/A|Y|12/06/2013|12/31/2099
419|niosh 2000 modified|industrial hygiene air samples|NIOSH 2000 Modified|Y|01/02/2014|12/31/2099
420|osha pv2141 modified|industrial hygiene air sample|OSHA PV2141 Modified|Y|01/02/2014|12/31/2099
421|poultry mf e coli|E.coli by Membrane Filtration|EPA 1603|Y|02/24/2014|12/31/2099
422|osha 186sg|OSHA Method for Acetic and Formic Acids in Air|Acetic and Formic Acids in Air|Y|02/28/2014|12/31/2099
423|niosh 1450 modified|Industrial Hygiene Air Analyses|NIOSH 1450 Modified|Y|04/03/2014|12/31/2099
424|osha 64 modified|Industrial Hygiene Air Analyses|OSHA 64 Modified|Y|04/03/2014|12/31/2099
425|colilert dnr|E.coli MPN by Quanti-Tray|SM 9223B MPN|Y|04/28/2014|12/31/2099
426|niosh 1301 modified|Industrial Hygiene Air Analyses|NIOSH 1301 Modified|Y|04/29/2014|12/31/2099
427|food bacillus cereus|Bacillus cereus plate count for food and other|FDA BAM Chapter 14|Y|05/06/2014|12/31/2099
428|epa 105 b|Automated|SM 4500 Cl- E|Y|05/12/2014|05/12/2099
429|osha id201sg|Industrial Hygiene Analysis Combustible Dust|OSHA ID-201SG|Y|05/27/2014|12/31/2099
430|uhl h 018 direct inj|LCMSMS analysis by direct injection|SOP UHL-H-018 LC/MS/MS|Y|01/01/2012|01/01/2099
431|niosh 1604 modified|Industrial Hygiene Analysis|NIOSH 1604 Modified|Y|06/04/2014|12/31/2099
432|bax rt|BAX Real-Time PCR Analysis|Real-Time PCR Analysis using BAX|Y|06/20/2014|12/31/2099
433|epa 200.8 low level|ICPMS metals|EPA 200.8|Y|06/30/2014|12/31/2099
434|fda metals|Elemental analysis of food using FDA 4.7 & T039|FDA 4.7 SHL|Y|07/01/2014|12/31/2099
435|hasl 300 po 02 rc|Po-210 in Water, Vegetation, Soil and Air Filters|HASL-300 Po-02-RC|Y|08/11/2014|12/31/2999
436|hasl 300 u 02 rc|Isotopic Uranium in Biological and Environmental Materials|HASL-300 U-02-RC|Y|08/11/2014|12/31/2999
437|sm 7500 u c|Isotopic Uranium Analysis by Alpha Spectrometry|Standard Methods 7500 U C|Y|01/24/2014|12/31/2999
440|food shigella|Shigella for food|FDA BAM Chapter 6|Y|11/17/2014|12/31/2099
441|epa 536|LCMSMS triazine pesticides and degradates in water|EPA 536|Y|11/20/2014|12/31/2099
442|pcr|Polymerase Chain Reaction|Polymerase Chain Reaction (PCR)|Y|07/05/2011|12/31/2099
443|agglut|Agglutination|Agglutination|Y|08/03/2011|12/31/2099
444|eia|Enzyme Immunoassay|Enzyme Immunoassay|Y|08/02/2011|12/31/2099
445|pfge|Pulsed Field Gel Electrophoresis|Pulsed Field Gel Electrophoresis|Y|08/02/2011|12/31/2099
446|bculture|Bacterial Culture|Bacterial Culture|Y|08/02/2011|12/31/2099
447|hybridization|DNA Hybridization|DNA Hybridization|Y|03/14/2014|12/31/2099
448|liquid culture|Liquid Culture|Liquid Culture|Y|03/28/2014|12/31/2099
449|sequencing|16s rDNA bacterial sequencing|16s rDNA Bacterial Sequencing|Y|04/02/2014|12/31/2099
450|fluorochrome|Fluorochrome (Auramine-Rhodamine Stain)|Fluorochrome (Auramine-Rhodamine Stain)|Y|04/03/2014|12/31/2099
451|naa|Nucleic Acid Amplification|Nucleic Acid Amplification|Y|04/10/2014|12/31/2099
452|bio stain|Biological Stain|Biological Stain|Y|05/02/2014|12/31/2099
453|oxistrips|Oxistrips|Oxistrips|Y|05/05/2014|12/31/2099
454|indoxyl acetate|Indoxyl Acetate|Indoxyl Acetate|Y|05/05/2014|12/31/2099
455|hippurate disk|Hippurate Disk|Hippurate Disk|Y|05/05/2014|12/31/2099
456|hippurate broth|Hippurate Broth|Hippurate Broth|Y|05/05/2014|12/31/2099
457|catalase|Catalase|Catalase|Y|05/05/2014|12/31/2099
458|macro id|Macroscopic Identification|Macroscopic Identification|Y|06/06/2014|12/31/2099
459|id|Immunodiffusion|Immunodiffusion|Y|06/06/2014|12/31/2099
460|comp fix|Complement Fixation|Complement Fixation|Y|06/06/2014|12/31/2099
461|gfaas|Graphite Furnace Atomic Absorption Spectroscopy|Graphite Furnace AA|Y|06/06/2014|12/31/2099
462|icp-ms|ICP Mass Spectrometry|ICP Mass Spectrometry|Y|06/06/2014|12/31/2099
463|micro agglut|Microagglutination|Microagglutination|Y|06/06/2014|12/31/2099
464|tma|Transcription-Mediated Amplification|Transcription-Mediated Amplification|Y|06/06/2014|12/31/2099
465|elfa|enzyme-linked fluorescent immunoassay|ELFA|Y|06/06/2014|12/31/2099
466|latex agglut|Latex Agglutination|Latex Agglutination|Y|06/06/2014|12/31/2099
467|ifa|Indirect Immunofluorescent Assay|IFA|Y|06/06/2014|12/31/2099
468|hybrid|Nucleic Acid Hybridization|Nucleic Acid Hybridization|Y|04/03/2014|12/31/2099
469|fculture|Fungal Culture|Fungal Culture|Y|06/06/2014|12/31/2099
470|cmia|Chemiluminescent Microparticle Immunoassay|CMIA|Y|06/06/2014|12/31/2099
471|abneut cmia|Antibody Neutralization (CMIA)|Antibody Neutralization (CMIA)|Y|06/06/2014|12/31/2099
472|qeia|qualitative enzyme immunoassay|Qualitative EIA|Y|08/01/2014|12/31/2099
473|elisa|enzyme-linked immunosorbent assay|ELISA|Y|12/31/2008|12/31/2019
474|western blot|Western Blot|Western Blot|Y|06/06/2014|12/31/2099
475|vculture|Virus Isolation and Identification|Virus Isolation and Identification|Y|06/06/2014|12/31/2099
476|dfa|Direct Immunofluorescence Assay|Direct Immunofluorescence Assay|Y|06/06/2014|12/31/2099
477|carbol fuchsin stain|Carbol Fuchsin Stain|Carbol Fuchsin Stain|Y|09/22/2014|12/31/2099
478|feac|Formalin/Ethyl Acetate Concentration|Formalin/Ethyl Acetate Concentration|Y|06/06/2014|12/31/2099
479|particle agglut|particle agglutination|Particle Agglutination|Y|10/02/2014|10/02/2099
496|genexpert|Nucleic Acid Amplification|Nucleic Acid Amplification|Y|01/30/2015|12/31/2099
480|tube agglut|Tube Agglutination|Tube Agglutination|Y|06/06/2014|12/31/2099
481|csf-flocculation|CSF Flocculation|Flocculation|Y|06/06/2014|12/31/2099
482|mac-elisa|IgM ab capture enzyme-linked immunosorbent assay|MAC-ELISA|Y|10/02/2014|10/02/2099
483|epa 3640|gel permeation chromatography|EPA 3640|Y|12/05/2014|12/31/2099
484|gravimetric|Measurement of an analyte by weight|Gravimetric|Y|12/05/2014|12/31/2099
485|epa 3550 tissue|sonication prep for pcb's, chi's, and misc in fish and other|EPA 3550|Y|12/04/2014|12/31/2099
486|vidas|Vidas Staph Enterotoxin II|AOAC 2007.06|Y|12/15/2014|12/31/2099
487|serum-flocculation|Serum Flocculation|Flocculation|Y|01/21/2015|12/31/2099
488|nbs pcr|Polymerase Chain Reaction|Polymerase Chain Reaction (PCR)|Y|01/21/2015|12/31/2099
489|culture-blood|Culture|Culture|Y|01/30/2015|12/31/2099
490|culture-scrape-clip|Culture|Culture|Y|01/30/2015|12/31/2099
491|identification|Identification|Identification|Y|01/30/2015|12/31/2099
492|bculture-aerobic|Bacterial Culture|Bacterial Culture|Y|01/30/2015|01/30/2015
493|bculture-anaerobic|Bacterial Culture|Bacterial Culture|Y|01/30/2015|12/31/2099
494|dfa b-m|Direct Immunofluorescence Assay|Direct Immunofluorescence Assay|Y|01/29/2015|12/31/2099
495|dfa serogroup|Direct Immunofluorescence Assay|Direct Immunofluorescence Assay|Y|01/30/2015|12/31/2099
497|epa 7000 b comp wipe|Flame AA ENVPB dust on composite wipe|EPA 7000B|Y|02/16/2015|12/31/2099
498|epa 7000 b paint|Flame AA ENVPB paint sample|EPA 7000B|Y|02/16/2015|12/31/2099
499|epa 7000 b soil|Flame AA ENVPB soil sample|EPA 7000B|Y|02/16/2015|12/31/2099
500|epa 7000 b wipe|Flame AA ENVPB dust on wipe|EPA 7000B|Y|02/16/2015|12/31/2099
501|aoac 2007.1 modified|Prep for QuEChERS method|AOAC 2007.1 modified|Y|10/01/2014|01/01/2099
502|aoac 2007.1 gc/ms|GC/MS analysis for QuEChERS method|AOAC 2007.1 GC/MS|Y|10/01/2014|01/01/2099
503|aoac 2007.1 lc/ms|LC/MS analysis for QuEChERS method|AOAC 2007.1 LC/MS/MS|Y|10/01/2014|01/01/2099
504|miscellaneous|Miscellaneous|Miscellaneous|Y|02/01/2015|12/31/2099
505|environmental agglut|Agglutination for Environmental samples|Agglutination|Y|03/03/2015|12/31/2099
506|1623.1|Giardia & Cryptosporidium by EPA 1623.1|EPA 1623.1|Y|03/05/2015|12/31/2099
507|osha 100 modified|industrial hygiene air samples|OSHA 100 Modified|Y|03/10/2015|12/31/2099
508|sludge mpn ecoli|Sludge E.coli by Colilert QT|SM 9223B|Y|03/30/2015|12/31/2099
